Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Month,Year,Profit Margin,Sales Category
ORD-6074,2022-01-04,2022-11-10,Second Class,CUST-2216,Priya,Consumer,India,Kolkata,WB,North,PROD-873,Office Supplies,Phones,Item A,1999.42,3,0.45,-465.54,1,2022,-0.23283752288163567,Very High
ORD-6075,2023-01-27,2022-02-19,Second Class,CUST-2203,Neha,Consumer,India,Kolkata,MH,South,PROD-102,Furniture,Chairs,Item D,896.29,6,0.06,88.23,1,2023,0.09843912126655437,High
ORD-6076,2021-05-31,2021-09-11,First Class,CUST-2890,Amit,Consumer,India,Delhi,KA,North,PROD-575,Furniture,Chairs,Item D,4023.27,4,0.31,-502.62,5,2021,-0.1249282300218479,Very High
ORD-6077,2021-04-21,2021-01-14,First Class,CUST-9582,Amit,Home Office,India,Bangalore,KA,North,PROD-429,Technology,Phones,Item B,4766.54,6,0.47,-1228.09,4,2021,-0.25764810533426763,Very High
ORD-6078,2022-04-25,2022-02-07,Second Class,CUST-8688,Rahul,Home Office,India,Mumbai,WB,North,PROD-965,Technology,Phones,Item A,4354.48,6,0.31,-462.98,4,2022,-0.10632268376476642,Very High
ORD-6079,2022-03-12,2023-03-29,Second Class,CUST-7500,Arjun,Corporate,India,Mumbai,MH,North,PROD-420,Office Supplies,Chairs,Item D,849.41,3,0.1,27.11,3,2022,0.03191627129419244,High
ORD-6080,2021-02-16,2022-12-27,Standard Class,CUST-7716,Sneha,Corporate,India,Kolkata,WB,North,PROD-647,Furniture,Phones,Item C,3770.5,7,0.1,405.06,2,2021,0.10742872298103699,Very High
ORD-6081,2022-07-29,2021-10-11,First Class,CUST-4746,Neha,Consumer,India,Kolkata,MH,South,PROD-283,Furniture,Binders,Item A,1060.61,4,0.02,194.87,7,2022,0.18373388898841236,Very High
ORD-6082,2023-01-07,2021-04-24,First Class,CUST-9290,Priya,Consumer,India,Kolkata,MH,West,PROD-279,Office Supplies,Binders,Item D,242.23,7,0.18,-26.77,1,2023,-0.11051479998348678,Medium
ORD-6083,2022-01-01,2022-12-26,Standard Class,CUST-3195,Arjun,Corporate,India,Delhi,KA,South,PROD-987,Furniture,Storage,Item A,2448.13,9,0.29,-218.71,1,2022,-0.08933757602741685,Very High
ORD-6084,2021-03-10,2022-01-15,Standard Class,CUST-5665,Rahul,Corporate,India,Kolkata,WB,West,PROD-224,Furniture,Phones,Item A,3368.38,3,0.41,-627.14,3,2021,-0.18618445662306507,Very High
ORD-6085,2021-10-26,2023-01-23,First Class,CUST-8349,Arjun,Consumer,India,Kolkata,WB,South,PROD-771,Furniture,Phones,Item B,665.22,9,0.29,-118.76,10,2021,-0.1785274044676949,High
ORD-6086,2023-08-02,2021-09-27,Second Class,CUST-5398,Priya,Home Office,India,Mumbai,WB,North,PROD-539,Furniture,Binders,Item D,3047.32,2,0.25,-818.32,8,2023,-0.2685376002520247,Very High
ORD-6087,2023-03-13,2023-07-08,Second Class,CUST-4629,Arjun,Home Office,India,Delhi,WB,East,PROD-494,Office Supplies,Phones,Item C,4226.05,5,0.35,-538.54,3,2023,-0.12743341891364274,Very High
ORD-6088,2021-10-23,2021-10-27,Standard Class,CUST-8766,Neha,Home Office,India,Mumbai,WB,West,PROD-484,Technology,Binders,Item A,1084.6,4,0.28,-23.06,10,2021,-0.021261294486446616,Very High
ORD-6089,2021-07-22,2021-11-15,First Class,CUST-7147,Rahul,Home Office,India,Delhi,WB,West,PROD-211,Technology,Binders,Item B,2167.56,7,0.1,242.48,7,2021,0.11186772223144918,Very High
ORD-6090,2021-03-02,2022-07-26,Standard Class,CUST-2063,Priya,Home Office,India,Delhi,DL,East,PROD-745,Office Supplies,Phones,Item A,2519.06,7,0.39,-442.67,3,2021,-0.17572824783847946,Very High
ORD-6091,2023-08-04,2022-05-26,Second Class,CUST-9830,Rahul,Corporate,India,Bangalore,WB,West,PROD-946,Technology,Phones,Item B,4164.5,3,0.15,277.3,8,2023,0.06658662504502341,Very High
ORD-6092,2023-08-21,2023-08-10,Second Class,CUST-9743,Sneha,Corporate,India,Bangalore,DL,South,PROD-301,Furniture,Binders,Item C,3868.31,4,0.16,158.17,8,2023,0.04088865680361708,Very High
ORD-6093,2023-04-10,2022-07-02,Standard Class,CUST-4275,Neha,Consumer,India,Bangalore,DL,West,PROD-763,Office Supplies,Phones,Item C,3858.17,7,0.05,564.0,4,2023,0.14618329415240905,Very High
ORD-6094,2021-11-10,2023-02-16,Second Class,CUST-1976,Priya,Corporate,India,Mumbai,DL,South,PROD-427,Technology,Phones,Item B,3411.24,3,0.03,558.11,11,2021,0.1636091274727079,Very High
ORD-6095,2021-06-10,2022-01-02,First Class,CUST-5069,Sneha,Corporate,India,Bangalore,WB,North,PROD-948,Furniture,Chairs,Item B,3108.06,1,0.23,-116.79,6,2021,-0.03757649466226521,Very High
ORD-6096,2021-11-27,2022-07-03,Standard Class,CUST-7402,Sneha,Corporate,India,Bangalore,MH,West,PROD-507,Technology,Chairs,Item A,2568.99,2,0.25,435.74,11,2021,0.16961529628375355,Very High
ORD-6097,2022-06-12,2021-09-30,Standard Class,CUST-1345,Sneha,Corporate,India,Mumbai,KA,West,PROD-688,Office Supplies,Binders,Item D,1879.61,5,0.17,110.04,6,2022,0.05854405967195323,Very High
ORD-6098,2021-12-04,2023-08-21,Standard Class,CUST-5942,Priya,Consumer,India,Delhi,MH,West,PROD-364,Technology,Binders,Item B,2590.48,5,0.42,-559.0,12,2021,-0.21579012383805318,Very High
ORD-6099,2022-08-29,2022-04-21,Second Class,CUST-3942,Rahul,Corporate,India,Delhi,MH,South,PROD-542,Technology,Storage,Item C,4275.91,8,0.16,233.86,8,2022,0.05469245143139122,Very High
ORD-6100,2021-10-31,2023-01-11,First Class,CUST-8404,Arjun,Corporate,India,Kolkata,WB,North,PROD-353,Technology,Storage,Item C,2874.41,3,0.31,-392.79,10,2021,-0.13665065178593175,Very High
ORD-6101,2022-05-18,2022-06-23,Standard Class,CUST-2076,Arjun,Consumer,India,Kolkata,MH,East,PROD-169,Office Supplies,Binders,Item C,4928.75,9,0.43,-74.72,5,2022,-0.015160030433679939,Very High
ORD-6102,2022-10-12,2021-08-24,Standard Class,CUST-4770,Sneha,Corporate,India,Bangalore,MH,East,PROD-634,Furniture,Chairs,Item C,755.54,5,0.07,139.83,10,2022,0.1850729279720465,High
ORD-6103,2021-12-04,2021-03-02,Second Class,CUST-6652,Amit,Consumer,India,Mumbai,WB,East,PROD-441,Office Supplies,Binders,Item C,2233.72,3,0.47,-718.59,12,2021,-0.32170101892806624,Very High
ORD-6104,2022-07-04,2021-09-10,First Class,CUST-9424,Amit,Home Office,India,Delhi,WB,South,PROD-312,Technology,Binders,Item C,1041.39,8,0.28,-142.17,7,2022,-0.13651945956846137,Very High
ORD-6105,2022-10-01,2023-04-29,Standard Class,CUST-9048,Priya,Home Office,India,Mumbai,KA,East,PROD-884,Office Supplies,Chairs,Item C,1857.24,2,0.37,-271.43,10,2022,-0.14614697077383645,Very High
ORD-6106,2021-10-02,2021-03-29,Second Class,CUST-1450,Rahul,Corporate,India,Kolkata,KA,West,PROD-709,Technology,Storage,Item A,3959.33,8,0.43,-827.94,10,2021,-0.209111137490434,Very High
ORD-6107,2021-06-13,2023-02-04,Standard Class,CUST-1350,Priya,Corporate,India,Bangalore,DL,North,PROD-222,Furniture,Binders,Item D,4132.63,9,0.39,-796.12,6,2021,-0.19264245770852942,Very High
ORD-6108,2022-03-19,2022-01-27,Second Class,CUST-5004,Rahul,Corporate,India,Kolkata,KA,North,PROD-636,Furniture,Storage,Item D,207.01,8,0.12,34.36,3,2022,0.16598231969470073,Medium
ORD-6109,2021-11-15,2021-07-01,First Class,CUST-5678,Neha,Corporate,India,Kolkata,WB,South,PROD-979,Technology,Phones,Item C,4769.18,1,0.13,413.98,11,2021,0.08680318209839008,Very High
ORD-6110,2022-08-12,2022-12-22,Second Class,CUST-1244,Amit,Home Office,India,Delhi,MH,West,PROD-649,Office Supplies,Chairs,Item B,4365.77,9,0.09,520.39,8,2022,0.1191977589291236,Very High
ORD-6111,2022-05-19,2023-05-08,Standard Class,CUST-5645,Priya,Home Office,India,Mumbai,WB,East,PROD-870,Technology,Binders,Item B,2568.79,1,0.1,461.36,5,2022,0.179602069456826,Very High
ORD-6112,2022-11-17,2021-05-31,Standard Class,CUST-5734,Neha,Corporate,India,Delhi,WB,North,PROD-294,Office Supplies,Binders,Item D,1915.06,9,0.4,-410.17,11,2022,-0.21418127891554314,Very High
ORD-6113,2022-01-22,2022-08-08,Second Class,CUST-1440,Arjun,Consumer,India,Delhi,MH,West,PROD-369,Office Supplies,Storage,Item A,2509.95,2,0.28,-284.84,1,2022,-0.11348433235721828,Very High
ORD-6114,2023-08-28,2021-05-03,First Class,CUST-6915,Amit,Consumer,India,Kolkata,KA,West,PROD-589,Technology,Phones,Item C,884.09,8,0.25,167.5,8,2023,0.1894603490594849,High
ORD-6115,2023-05-20,2023-02-06,First Class,CUST-1411,Rahul,Home Office,India,Bangalore,MH,South,PROD-877,Furniture,Chairs,Item C,2014.32,9,0.15,98.6,5,2023,0.048949521426585645,Very High
ORD-6116,2023-04-13,2022-08-30,Standard Class,CUST-1813,Sneha,Consumer,India,Kolkata,WB,South,PROD-165,Furniture,Phones,Item C,674.42,6,0.04,119.02,4,2023,0.17647756590848432,High
ORD-6117,2023-06-07,2021-09-15,Standard Class,CUST-5678,Arjun,Corporate,India,Mumbai,KA,West,PROD-298,Office Supplies,Phones,Item C,4323.26,6,0.41,-897.36,6,2023,-0.2075655870801201,Very High
ORD-6118,2022-08-26,2023-02-07,Second Class,CUST-2730,Arjun,Corporate,India,Bangalore,WB,South,PROD-241,Technology,Binders,Item D,2568.79,3,0.31,-385.48,8,2022,-0.1500628700672301,Very High
ORD-6119,2023-01-20,2023-05-16,Second Class,CUST-7643,Neha,Corporate,India,Delhi,WB,West,PROD-340,Technology,Storage,Item C,723.11,9,0.08,24.02,1,2023,0.03321762940631439,High
ORD-6120,2023-02-15,2023-03-13,Second Class,CUST-2974,Priya,Corporate,India,Mumbai,KA,South,PROD-308,Technology,Storage,Item C,4401.37,8,0.42,-1001.27,2,2023,-0.22749053135728195,Very High
ORD-6121,2022-11-22,2021-11-07,First Class,CUST-1549,Sneha,Corporate,India,Mumbai,MH,North,PROD-225,Furniture,Binders,Item D,447.82,2,0.25,-50.73,11,2022,-0.11328212228127373,Medium
ORD-6122,2022-05-09,2021-03-02,First Class,CUST-2937,Priya,Consumer,India,Mumbai,DL,South,PROD-365,Furniture,Binders,Item A,4638.39,5,0.35,-74.72,5,2022,-0.01610903783424852,Very High
ORD-6123,2022-05-05,2021-03-12,Standard Class,CUST-1203,Neha,Consumer,India,Mumbai,KA,West,PROD-454,Office Supplies,Phones,Item A,573.46,7,0.25,3.99,5,2022,0.006957765144909846,High
ORD-6124,2022-12-22,2022-03-24,Standard Class,CUST-4588,Arjun,Home Office,India,Kolkata,WB,North,PROD-916,Furniture,Storage,Item D,3603.98,1,0.39,-770.74,12,2022,-0.21385801253059117,Very High
ORD-6125,2021-03-14,2022-01-25,Standard Class,CUST-8083,Amit,Home Office,India,Mumbai,WB,West,PROD-275,Furniture,Chairs,Item D,3244.27,8,0.19,-7.14,3,2021,-0.002200803262367189,Very High
ORD-6126,2022-05-24,2021-03-29,Second Class,CUST-3536,Arjun,Consumer,India,Kolkata,KA,West,PROD-486,Technology,Binders,Item B,3924.37,3,0.22,-45.48,5,2022,-0.01158912131119135,Very High
ORD-6127,2022-01-25,2023-02-27,First Class,CUST-6788,Neha,Consumer,India,Bangalore,WB,South,PROD-146,Technology,Phones,Item B,2845.61,2,0.21,-61.88,1,2022,-0.021745776828166894,Very High
ORD-6128,2022-09-11,2021-08-17,Standard Class,CUST-9298,Arjun,Home Office,India,Mumbai,DL,North,PROD-671,Furniture,Storage,Item B,1782.11,7,0.49,-473.12,9,2022,-0.2654830509901185,Very High
ORD-6129,2023-05-07,2022-08-18,Standard Class,CUST-4811,Sneha,Corporate,India,Kolkata,KA,West,PROD-892,Office Supplies,Binders,Item D,1408.28,5,0.17,75.01,5,2023,0.05326355554293181,Very High
ORD-6130,2021-10-22,2022-09-20,Standard Class,CUST-3701,Arjun,Home Office,India,Mumbai,WB,East,PROD-746,Technology,Phones,Item C,4730.08,8,0.25,-287.41,10,2021,-0.06076218584040863,Very High
ORD-6131,2022-01-04,2021-07-05,Standard Class,CUST-8825,Arjun,Home Office,India,Bangalore,DL,South,PROD-944,Office Supplies,Storage,Item D,2234.29,1,0.44,-549.34,1,2022,-0.24586781483155726,Very High
ORD-6132,2023-08-14,2023-03-05,Standard Class,CUST-6974,Arjun,Consumer,India,Delhi,WB,North,PROD-732,Furniture,Chairs,Item D,4218.86,9,0.04,636.69,8,2023,0.15091517613762961,Very High
ORD-6133,2023-03-07,2021-11-20,Standard Class,CUST-4936,Amit,Home Office,India,Bangalore,KA,North,PROD-266,Furniture,Phones,Item D,3629.13,6,0.14,236.68,3,2023,0.06521673238489666,Very High
ORD-6134,2023-05-15,2023-06-30,First Class,CUST-5090,Rahul,Home Office,India,Delhi,MH,West,PROD-654,Technology,Chairs,Item D,3297.87,8,0.38,-614.71,5,2023,-0.18639606776495132,Very High
ORD-6135,2022-11-25,2021-11-16,Standard Class,CUST-7956,Rahul,Consumer,India,Delhi,DL,North,PROD-657,Technology,Phones,Item A,4854.52,6,0.37,-762.66,11,2022,-0.15710307095243195,Very High
ORD-6136,2022-07-03,2022-07-22,First Class,CUST-3546,Priya,Corporate,India,Bangalore,KA,North,PROD-316,Technology,Chairs,Item D,2848.98,7,0.28,-212.55,7,2022,-0.07460564833729967,Very High
ORD-6137,2022-10-11,2022-02-05,Second Class,CUST-4736,Rahul,Corporate,India,Kolkata,KA,East,PROD-398,Technology,Storage,Item A,3678.44,8,0.35,-550.83,10,2022,-0.14974554430682574,Very High
ORD-6138,2023-04-30,2022-12-12,First Class,CUST-2672,Rahul,Corporate,India,Bangalore,KA,North,PROD-896,Furniture,Chairs,Item D,4255.86,9,0.14,263.74,4,2023,0.061971023482915326,Very High
ORD-6139,2022-07-22,2023-06-20,Second Class,CUST-1401,Rahul,Consumer,India,Delhi,MH,East,PROD-438,Furniture,Chairs,Item C,277.59,4,0.32,-33.41,7,2022,-0.12035736157642567,Medium
ORD-6140,2021-06-07,2021-10-22,First Class,CUST-9793,Arjun,Home Office,India,Delhi,WB,South,PROD-202,Technology,Chairs,Item C,4981.72,3,0.02,845.28,6,2021,0.1696763366869274,Very High
ORD-6141,2023-05-03,2021-10-22,First Class,CUST-5313,Arjun,Corporate,India,Mumbai,MH,South,PROD-185,Office Supplies,Storage,Item A,1347.76,2,0.49,-337.91,5,2023,-0.25071971270849414,Very High
ORD-6142,2023-02-09,2022-05-02,Standard Class,CUST-7352,Sneha,Home Office,India,Kolkata,KA,South,PROD-805,Technology,Binders,Item B,3527.46,2,0.32,-422.68,2,2023,-0.11982559688841263,Very High
ORD-6143,2022-03-21,2023-06-20,First Class,CUST-9479,Amit,Consumer,India,Mumbai,DL,North,PROD-825,Technology,Binders,Item B,4770.4,4,0.09,556.89,3,2022,0.11673863826932752,Very High
ORD-6144,2022-07-24,2022-03-25,First Class,CUST-1087,Arjun,Corporate,India,Delhi,WB,South,PROD-966,Technology,Phones,Item B,3827.53,8,0.36,-670.92,7,2022,-0.17528797945411267,Very High
ORD-6145,2021-12-29,2023-03-16,Standard Class,CUST-8146,Arjun,Corporate,India,Delhi,MH,East,PROD-325,Office Supplies,Binders,Item B,1186.61,6,0.25,-120.75,12,2021,-0.10176047732616446,Very High
ORD-6146,2021-05-03,2022-11-25,Second Class,CUST-7279,Rahul,Home Office,India,Delhi,DL,North,PROD-600,Technology,Chairs,Item B,1843.45,3,0.48,-599.71,5,2021,-0.3253193739998373,Very High
ORD-6147,2021-07-07,2023-09-12,Standard Class,CUST-3205,Amit,Corporate,India,Delhi,KA,North,PROD-808,Furniture,Storage,Item B,2568.79,4,0.14,-74.72,7,2021,-0.029087624912896733,Very High
ORD-6148,2023-01-12,2023-06-13,Standard Class,CUST-3967,Amit,Consumer,India,Delhi,DL,East,PROD-766,Office Supplies,Binders,Item D,2952.42,3,0.03,536.56,1,2023,0.18173566091545237,Very High
ORD-6149,2022-11-11,2022-02-18,Standard Class,CUST-5250,Rahul,Home Office,India,Kolkata,DL,East,PROD-949,Furniture,Storage,Item A,3034.59,3,0.09,403.26,11,2022,0.13288780362421282,Very High
ORD-6150,2022-02-24,2022-05-25,Second Class,CUST-4534,Rahul,Home Office,India,Mumbai,KA,East,PROD-467,Office Supplies,Chairs,Item D,3950.11,9,0.21,-74.72,2,2022,-0.018915928923498332,Very High
ORD-6151,2022-09-18,2023-01-06,First Class,CUST-9411,Amit,Corporate,India,Bangalore,MH,South,PROD-102,Office Supplies,Binders,Item C,4305.38,3,0.12,406.32,9,2022,0.09437494483646043,Very High
ORD-6152,2021-09-09,2023-02-27,First Class,CUST-4238,Neha,Corporate,India,Mumbai,KA,North,PROD-923,Technology,Phones,Item A,493.21,2,0.37,-59.55,9,2021,-0.1207396443705521,Medium
ORD-6153,2022-09-11,2023-06-11,Standard Class,CUST-9513,Rahul,Corporate,India,Mumbai,DL,West,PROD-978,Furniture,Phones,Item A,1402.13,2,0.02,257.3,9,2022,0.18350652221976563,Very High
ORD-6154,2022-07-03,2021-09-03,Standard Class,CUST-3738,Rahul,Corporate,India,Kolkata,KA,West,PROD-419,Office Supplies,Chairs,Item C,1751.13,8,0.06,193.02,7,2022,0.11022596837470662,Very High
ORD-6155,2021-12-01,2022-02-26,First Class,CUST-5936,Amit,Home Office,India,Kolkata,WB,North,PROD-888,Furniture,Storage,Item B,116.16,3,0.15,-7.75,12,2021,-0.06671831955922865,Medium
ORD-6156,2021-04-02,2023-07-20,First Class,CUST-2836,Neha,Home Office,India,Kolkata,WB,North,PROD-123,Office Supplies,Chairs,Item B,2568.79,9,0.25,-184.56,4,2021,-0.0718470563962021,Very High
ORD-6157,2022-06-14,2023-08-20,First Class,CUST-3559,Sneha,Corporate,India,Kolkata,DL,East,PROD-573,Technology,Binders,Item C,1826.05,3,0.15,-74.72,6,2022,-0.04091892335916322,Very High
ORD-6158,2023-05-16,2021-06-05,Second Class,CUST-2568,Neha,Home Office,India,Mumbai,KA,South,PROD-759,Office Supplies,Storage,Item D,2650.68,2,0.28,-212.92,5,2023,-0.08032655771349238,Very High
ORD-6159,2021-03-04,2023-03-29,Second Class,CUST-5720,Priya,Consumer,India,Delhi,DL,East,PROD-919,Furniture,Storage,Item D,2568.79,8,0.16,-45.18,3,2021,-0.017588047290747783,Very High
ORD-6160,2022-10-24,2022-03-02,Standard Class,CUST-8957,Neha,Home Office,India,Delhi,KA,East,PROD-624,Furniture,Storage,Item A,2099.26,6,0.25,-383.72,10,2022,-0.18278822061107247,Very High
ORD-6161,2022-05-27,2021-10-02,Second Class,CUST-9544,Rahul,Consumer,India,Kolkata,WB,West,PROD-317,Furniture,Storage,Item D,3007.21,4,0.37,-463.41,5,2022,-0.15409964718127434,Very High
ORD-6162,2021-05-19,2023-07-27,Standard Class,CUST-7525,Arjun,Consumer,India,Bangalore,WB,South,PROD-595,Furniture,Binders,Item D,4028.89,1,0.25,-821.52,5,2021,-0.2039072796725649,Very High
ORD-6163,2022-11-29,2022-10-11,First Class,CUST-8935,Amit,Consumer,India,Mumbai,DL,North,PROD-782,Office Supplies,Storage,Item D,3843.94,6,0.48,-1071.54,11,2022,-0.27876085474799295,Very High
ORD-6164,2021-07-04,2023-04-07,First Class,CUST-9221,Sneha,Corporate,India,Mumbai,WB,North,PROD-961,Office Supplies,Storage,Item C,2054.04,7,0.41,-393.04,7,2021,-0.1913497302876283,Very High
ORD-6165,2021-07-24,2022-06-06,Standard Class,CUST-8514,Rahul,Home Office,India,Bangalore,DL,West,PROD-689,Office Supplies,Chairs,Item A,1978.19,8,0.25,-395.18,7,2021,-0.19976847522229918,Very High
ORD-6166,2023-02-11,2021-05-10,First Class,CUST-8065,Sneha,Consumer,India,Delhi,MH,East,PROD-850,Office Supplies,Phones,Item C,235.49,7,0.19,-28.49,2,2023,-0.1209817826659306,Medium
ORD-6167,2021-08-02,2022-01-10,Standard Class,CUST-7737,Amit,Corporate,India,Mumbai,DL,South,PROD-856,Technology,Storage,Item D,459.09,2,0.16,61.23,8,2021,0.13337254133176502,Medium
ORD-6168,2021-09-13,2022-07-24,Standard Class,CUST-3540,Sneha,Home Office,India,Bangalore,KA,East,PROD-201,Office Supplies,Phones,Item C,4368.41,3,0.11,412.49,9,2021,0.09442566059504488,Very High
ORD-6169,2021-05-15,2022-10-02,Standard Class,CUST-4819,Neha,Home Office,India,Delhi,KA,South,PROD-129,Technology,Storage,Item A,4039.08,1,0.22,50.89,5,2021,0.012599403824633332,Very High
ORD-6170,2022-07-27,2021-06-10,Second Class,CUST-9686,Amit,Corporate,India,Delhi,KA,East,PROD-882,Office Supplies,Storage,Item B,154.38,4,0.19,3.21,7,2022,0.020792848814613293,Medium
ORD-6171,2023-05-25,2022-07-27,Standard Class,CUST-9023,Rahul,Home Office,India,Bangalore,DL,South,PROD-566,Office Supplies,Chairs,Item A,2568.79,5,0.11,387.06,5,2023,0.1506779456475617,Very High
ORD-6172,2023-04-02,2022-07-26,Standard Class,CUST-1834,Arjun,Corporate,India,Kolkata,MH,East,PROD-302,Office Supplies,Phones,Item D,3088.7,9,0.0,615.41,4,2023,0.19924563732314565,Very High
ORD-6173,2021-03-29,2022-10-16,Standard Class,CUST-4324,Rahul,Corporate,India,Mumbai,DL,West,PROD-823,Technology,Chairs,Item D,4019.5,1,0.23,-92.78,3,2021,-0.023082472944396068,Very High
ORD-6174,2023-04-16,2021-06-27,Second Class,CUST-1629,Priya,Corporate,India,Bangalore,DL,South,PROD-252,Office Supplies,Binders,Item A,2537.51,7,0.49,-729.55,4,2023,-0.2875062561329807,Very High
ORD-6175,2023-09-15,2023-07-18,First Class,CUST-3986,Amit,Home Office,India,Mumbai,MH,East,PROD-777,Office Supplies,Phones,Item B,795.6,4,0.36,-145.23,9,2023,-0.1825414781297134,High
ORD-6176,2021-07-26,2022-09-14,Second Class,CUST-9221,Rahul,Corporate,India,Mumbai,WB,South,PROD-142,Office Supplies,Phones,Item B,1816.61,8,0.47,-508.77,7,2021,-0.2800656167256593,Very High
ORD-6177,2021-05-09,2021-08-01,Standard Class,CUST-9079,Neha,Corporate,India,Kolkata,WB,East,PROD-513,Furniture,Chairs,Item B,2277.64,2,0.25,-57.21,5,2021,-0.025118104704869956,Very High
ORD-6178,2023-04-03,2022-03-25,Second Class,CUST-8933,Neha,Home Office,India,Delhi,WB,West,PROD-651,Furniture,Storage,Item A,3781.87,5,0.49,-1111.43,4,2023,-0.2938837136125779,Very High
ORD-6179,2021-01-03,2022-08-11,First Class,CUST-4782,Sneha,Consumer,India,Mumbai,WB,South,PROD-542,Furniture,Storage,Item D,4072.83,2,0.1,422.64,1,2021,0.10377059685771318,Very High
ORD-6180,2023-09-01,2021-06-18,First Class,CUST-9998,Rahul,Corporate,India,Kolkata,WB,East,PROD-250,Technology,Binders,Item D,3720.19,2,0.28,-166.57,9,2023,-0.04477459484596217,Very High
ORD-6181,2023-07-23,2022-04-07,Standard Class,CUST-7485,Sneha,Corporate,India,Kolkata,MH,West,PROD-143,Office Supplies,Storage,Item D,2409.4,7,0.13,153.43,7,2023,0.06367975429567527,Very High
ORD-6182,2023-01-24,2023-07-07,First Class,CUST-6406,Priya,Consumer,India,Bangalore,MH,East,PROD-692,Technology,Phones,Item C,3335.32,4,0.11,318.73,1,2023,0.09556204502116739,Very High
ORD-6183,2021-05-01,2021-12-25,Second Class,CUST-4468,Amit,Home Office,India,Mumbai,DL,North,PROD-356,Office Supplies,Phones,Item D,1512.8,9,0.47,-437.79,5,2021,-0.2893905341089371,Very High
ORD-6184,2022-01-20,2021-11-02,Second Class,CUST-8144,Priya,Home Office,India,Delhi,WB,East,PROD-589,Technology,Binders,Item B,4939.62,2,0.29,-399.7,1,2022,-0.08091715557067143,Very High
ORD-6185,2022-09-06,2021-08-23,First Class,CUST-9412,Arjun,Home Office,India,Delhi,KA,North,PROD-202,Furniture,Binders,Item C,882.62,7,0.04,75.38,9,2022,0.08540481747524416,High
ORD-6186,2021-02-07,2021-11-25,Standard Class,CUST-6275,Sneha,Corporate,India,Bangalore,MH,West,PROD-992,Office Supplies,Chairs,Item A,3631.83,8,0.18,-12.28,2,2021,-0.0033812155304626043,Very High
